"from","to"
"cel03015","CELE_C13G3.3"
"cel03015","CELE_C15H11.3"
"cel03015","CELE_C15H11.6"
"cel03015","CELE_C16C10.4"
"cel03015","CELE_C17E4.5"
"cel03015","CELE_C23G10.1"
"cel03015","CELE_C24H11.1"
"cel03015","CELE_C24H11.2"
"cel03015","CELE_C25A1.3"
"cel03015","CELE_C25A1.9"
"cel03015","CELE_C26D10.2"
"cel03015","CELE_C33H5.7"
"cel03015","CELE_C34D4.2"
"cel03015","CELE_C43E11.1"
"cel03015","CELE_C47A4.3"
"cel03015","CELE_C48B6.6"
"cel03015","CELE_D1046.1"
"cel03015","CELE_EEED8.12"
"cel03015","CELE_EEED8.4"
"cel03015","CELE_F09G2.4"
"cel03015","CELE_F11A10.8"
"cel03015","CELE_F18H3.3"
"cel03015","CELE_F22D6.9"
"cel03015","CELE_F23B12.1"
"cel03015","CELE_F23B2.6"
"cel03015","CELE_F25B3.4"
"cel03015","CELE_F25G6.2"
"cel03015","CELE_F26A3.2"
"cel03015","CELE_F26B1.5"
"cel03015","CELE_F26E4.1"
"cel03015","CELE_F28C6.3"
"cel03015","CELE_F28C6.6"
"cel03015","CELE_F28D9.1"
"cel03015","CELE_F29F11.6"
"cel03015","CELE_F32D1.9"
"cel03015","CELE_F33D11.10"
"cel03015","CELE_F37E3.1"
"cel03015","CELE_F38H4.9"
"cel03015","CELE_F42G8.8"
"cel03015","CELE_F43B10.1"
"cel03015","CELE_F43G6.5"
"cel03015","CELE_F43G9.5"
"cel03015","CELE_F44G4.4"
"cel03015","CELE_F46B6.3"
"cel03015","CELE_F48E8.5"
"cel03015","CELE_F49E11.7"
"cel03015","CELE_F52H3.6"
"cel03015","CELE_F56A8.6"
"cel03015","CELE_F56C9.1"
"cel03015","CELE_F58G1.3"
"cel03015","CELE_F59A2.4"
"cel03015","CELE_H19N07.1"
"cel03015","CELE_K02F3.11"
"cel03015","CELE_K07A12.4"
"cel03015","CELE_M18.7"
"cel03015","CELE_R06A4.9"
"cel03015","CELE_R07E5.14"
"cel03015","CELE_R08A2.2"
"cel03015","CELE_R08C7.8"
"cel03015","CELE_R09B3.5"
"cel03015","CELE_R10E9.1"
"cel03015","CELE_R13A5.11"
"cel03015","CELE_R144.2"
"cel03015","CELE_R186.7"
"cel03015","CELE_R74.6"
"cel03015","CELE_T03F1.5"
"cel03015","CELE_T05H4.6"
"cel03015","CELE_T07D4.4"
"cel03015","CELE_T08B6.5"
"cel03015","CELE_T13C2.4"
"cel03015","CELE_T15H9.6"
"cel03015","CELE_T16G12.7"
"cel03015","CELE_T20G5.9"
"cel03015","CELE_W08E3.2"
"cel03015","CELE_W08G11.4"
"cel03015","CELE_W09C3.6"
"cel03015","CELE_Y106G6H.2"
"cel03015","CELE_Y32F6A.3"
"cel03015","CELE_Y40H4A.2"
"cel03015","CELE_Y48G8AL.6"
"cel03015","CELE_Y54F10AL.2"
"cel03015","CELE_Y65B4A.6"
"cel03015","CELE_Y67H2A.1"
"cel03015","CELE_Y69E1A.4"
"cel03015","CELE_Y71F9AM.5"
"cel03015","CELE_Y73B6A.4"
"cel03015","CELE_Y73B6BL.18"
"cel03015","CELE_Y76B12C.7"
"cel03015","CELE_ZC477.2"
"cel03015","CELE_ZK354.9"
"cel03015","CELE_ZK938.1"
"cel03018","CELE_B0286.4"
"cel03018","CELE_BE0003N10.1"
"cel03018","CELE_C03C11.2"
"cel03018","CELE_C04G2.6"
"cel03018","CELE_C07H6.5"
"cel03018","CELE_C14A4.4"
"cel03018","CELE_C14A4.5"
"cel03018","CELE_C26E6.3"
"cel03018","CELE_C37H5.8"
"cel03018","CELE_C49H3.5"
"cel03018","CELE_C50F4.2"
"cel03018","CELE_EXOS-4.1"
"cel03018","CELE_F01G4.3"
"cel03018","CELE_F18H3.3"
"cel03018","CELE_F28F8.3"
"cel03018","CELE_F29A7.6"
"cel03018","CELE_F31D4.1"
"cel03018","CELE_F31E3.4"
"cel03018","CELE_F32A5.7"
"cel03018","CELE_F37C12.13"
"cel03018","CELE_F40F8.9"
"cel03018","CELE_F43G6.9"
"cel03018","CELE_F52G2.1"
"cel03018","CELE_F57B9.2"
"cel03018","CELE_F59C6.4"
"cel03018","CELE_K10C8.1"
"cel03018","CELE_T10G3.6"
"cel03018","CELE_T21B10.2"
"cel03018","CELE_W08D2.7"
"cel03018","CELE_Y106G6H.2"
"cel03018","CELE_Y113G7A.9"
"cel03018","CELE_Y22D7AL.5"
"cel03018","CELE_Y39G8C.1"
"cel03018","CELE_Y48A6B.5"
"cel03018","CELE_Y48B6A.3"
"cel03018","CELE_Y51H7C.7"
"cel03018","CELE_Y55F3AM.12"
"cel03018","CELE_Y56A3A.1"
"cel03018","CELE_Y56A3A.20"
"cel03018","CELE_Y62E10A.12"
"cel03018","CELE_Y6D11A.1"
"cel03018","CELE_Y71G12B.14"
"cel03018","CELE_Y71H10A.1"
"cel03018","CELE_Y73B6BL.3"
"cel03018","CELE_Y73B6BL.32"
"cel03018","CELE_ZC518.3"
"cel03018","CELE_ZK593.7"
"cel03018","CELE_ZK632.7"
"cel03018","CELE_ZK858.1"
"cel03020","CELE_C06A1.5"
"cel03020","CELE_C15H11.8"
"cel03020","CELE_C26E6.4"
"cel03020","CELE_C36B1.3"
"cel03020","CELE_C42D4.8"
"cel03020","CELE_C48E7.2"
"cel03020","CELE_F09F7.3"
"cel03020","CELE_F14B4.3"
"cel03020","CELE_F23B2.13"
"cel03020","CELE_F26F4.11"
"cel03020","CELE_F36A4.7"
"cel03020","CELE_F43E2.2"
"cel03020","CELE_F58A4.9"
"cel03020","CELE_H27M09.2"
"cel03020","CELE_H43I07.2"
"cel03020","CELE_M106.7"
"cel03020","CELE_W01G7.3"
"cel03020","CELE_W06E11.1"
"cel03020","CELE_W09C3.4"
"cel03020","CELE_Y37E3.3"
"cel03020","CELE_Y47G6A.9"
"cel03020","CELE_Y48E1A.1"
"cel03020","CELE_Y54E10BR.6"
"cel03020","CELE_Y77E11A.6"
"cel03020","CELE_Y97E10AR.5"
"cel03020","CELE_ZK856.10"
"cel03022","CELE_B0336.13"
"cel03022","CELE_C01F1.1"
"cel03022","CELE_C11G6.1"
"cel03022","CELE_C14A4.10"
"cel03022","CELE_C27H5.3"
"cel03022","CELE_F30F8.8"
"cel03022","CELE_F39H11.2"
"cel03022","CELE_F43D9.5"
"cel03022","CELE_F48D6.1"
"cel03022","CELE_F53G2.7"
"cel03022","CELE_F54D5.11"
"cel03022","CELE_F54F7.1"
"cel03022","CELE_K03B4.3"
"cel03022","CELE_K10D3.3"
"cel03022","CELE_K11D12.2"
"cel03022","CELE_R02D3.3"
"cel03022","CELE_R119.6"
"cel03022","CELE_T12D8.7"
"cel03022","CELE_T16H12.4"
"cel03022","CELE_T20B12.2"
"cel03022","CELE_W03F9.5"
"cel03022","CELE_W04A8.7"
"cel03022","CELE_W09B6.2"
"cel03022","CELE_Y111B2A.13"
"cel03022","CELE_Y111B2A.16"
"cel03022","CELE_Y37E11B.4"
"cel03022","CELE_Y39B6A.36"
"cel03022","CELE_Y39G10AL.3"
"cel03022","CELE_Y49F6B.1"
"cel03022","CELE_Y50D7A.2"
"cel03022","CELE_Y55B1AL.2"
"cel03022","CELE_Y66D12A.15"
"cel03022","CELE_Y73F8A.24"
"cel03022","CELE_ZK1128.4"
"cel03022","CELE_ZK1320.12"
"cel03022","CELE_ZK550.4"
"cel03030","CELE_C04F12.9"
"cel03030","CELE_C25D7.6"
"cel03030","CELE_C29A12.3"
"cel03030","CELE_C39E9.13"
"cel03030","CELE_C54G10.2"
"cel03030","CELE_F08B4.5"
"cel03030","CELE_F10C2.4"
"cel03030","CELE_F12F6.7"
"cel03030","CELE_F18A1.5"
"cel03030","CELE_F21D5.6"
"cel03030","CELE_F31E3.3"
"cel03030","CELE_F32D1.10"
"cel03030","CELE_F33H2.5"
"cel03030","CELE_F43G6.1"
"cel03030","CELE_F44B9.8"
"cel03030","CELE_F58A4.4"
"cel03030","CELE_F58F6.4"
"cel03030","CELE_F59A3.6"
"cel03030","CELE_F59A6.6"
"cel03030","CELE_M04F3.1"
"cel03030","CELE_R01H10.1"
"cel03030","CELE_R04F11.3"
"cel03030","CELE_R10E4.4"
"cel03030","CELE_T13H5.7"
"cel03030","CELE_T24C4.5"
"cel03030","CELE_T26A5.8"
"cel03030","CELE_W02D9.1"
"cel03030","CELE_W03D2.4"
"cel03030","CELE_Y17G7B.5"
"cel03030","CELE_Y39G10AR.14"
"cel03030","CELE_Y47D3A.29"
"cel03030","CELE_Y47G6A.8"
"cel03030","CELE_Y53F4B.3"
"cel03030","CELE_ZK1127.13"
"cel03030","CELE_ZK632.1"
"cel03040","CELE_B0205.15"
"cel03040","CELE_B0513.2"
"cel03040","CELE_C01F6.5"
"cel03040","CELE_C02B10.4"
"cel03040","CELE_C04H5.6"
"cel03040","CELE_C05G6.4"
"cel03040","CELE_C07A9.2"
"cel03040","CELE_C07H6.4"
"cel03040","CELE_C08B11.5"
"cel03040","CELE_C12C8.1"
"cel03040","CELE_C16A3.8"
"cel03040","CELE_C18D11.4"
"cel03040","CELE_C18E3.5"
"cel03040","CELE_C26D10.2"
"cel03040","CELE_C27H5.11"
"cel03040","CELE_C28A5.7"
"cel03040","CELE_C30B5.4"
"cel03040","CELE_C32E8.5"
"cel03040","CELE_C33H5.12"
"cel03040","CELE_C34D4.12"
"cel03040","CELE_C36B1.5"
"cel03040","CELE_C43E11.1"
"cel03040","CELE_C46F11.4"
"cel03040","CELE_C47F8.9"
"cel03040","CELE_C50C3.6"
"cel03040","CELE_C50D2.5"
"cel03040","CELE_C50F2.3"
"cel03040","CELE_C52E4.3"
"cel03040","CELE_C52E4.8"
"cel03040","CELE_C53B4.9"
"cel03040","CELE_C53D6.12"
"cel03040","CELE_C53D6.16"
"cel03040","CELE_D1054.14"
"cel03040","CELE_D1054.15"
"cel03040","CELE_D1081.8"
"cel03040","CELE_EEED8.5"
"cel03040","CELE_EEED8.7"
"cel03040","CELE_F01F1.7"
"cel03040","CELE_F07C6.5"
"cel03040","CELE_F08B4.7"
"cel03040","CELE_F08G12.2"
"cel03040","CELE_F08G2.10"
"cel03040","CELE_F08G2.11"
"cel03040","CELE_F08G2.9"
"cel03040","CELE_F09D1.1"
"cel03040","CELE_F10D2.13"
"cel03040","CELE_F11A10.2"
"cel03040","CELE_F11F1.1"
"cel03040","CELE_F15H9.5"
"cel03040","CELE_F15H9.6"
"cel03040","CELE_F19F10.9"
"cel03040","CELE_F23B2.6"
"cel03040","CELE_F26A3.2"
"cel03040","CELE_F26B1.2"
"cel03040","CELE_F26D10.3"
"cel03040","CELE_F28F8.3"
"cel03040","CELE_F32A5.7"
"cel03040","CELE_F32B5.9"
"cel03040","CELE_F32B6.3"
"cel03040","CELE_F32D1.12"
"cel03040","CELE_F32H2.4"
"cel03040","CELE_F33D11.10"
"cel03040","CELE_F33H1.3"
"cel03040","CELE_F36A4.23"
"cel03040","CELE_F37C12.1"
"cel03040","CELE_F37E3.1"
"cel03040","CELE_F38E11.10"
"cel03040","CELE_F38E11.11"
"cel03040","CELE_F42A6.7"
"cel03040","CELE_F42C5.12"
"cel03040","CELE_F44E5.4"
"cel03040","CELE_F44E5.5"
"cel03040","CELE_F49D11.1"
"cel03040","CELE_F52C9.7"
"cel03040","CELE_F53B7.3"
"cel03040","CELE_F53H1.1"
"cel03040","CELE_F54C8.10"
"cel03040","CELE_F54C8.8"
"cel03040","CELE_F54C8.9"
"cel03040","CELE_F54D8.7"
"cel03040","CELE_F56D2.6"
"cel03040","CELE_F56H6.14"
"cel03040","CELE_F56H6.15"
"cel03040","CELE_F56H6.16"
"cel03040","CELE_F58B3.7"
"cel03040","CELE_F58E10.3"
"cel03040","CELE_F58G11.5"
"cel03040","CELE_H20J04.8"
"cel03040","CELE_K02F2.3"
"cel03040","CELE_K03B8.10"
"cel03040","CELE_K03H1.2"
"cel03040","CELE_K04G7.10"
"cel03040","CELE_K04G7.11"
"cel03040","CELE_K07C5.6"
"cel03040","CELE_K08D10.3"
"cel03040","CELE_K08D10.4"
"cel03040","CELE_K09B11.11"
"cel03040","CELE_K09B11.12"
"cel03040","CELE_K09B11.13"
"cel03040","CELE_K09B11.14"
"cel03040","CELE_K09B11.15"
"cel03040","CELE_K09B11.16"
"cel03040","CELE_K09C6.12"
"cel03040","CELE_M01E11.2"
"cel03040","CELE_M03C11.7"
"cel03040","CELE_M03F8.3"
"cel03040","CELE_M18.7"
"cel03040","CELE_M28.5"
"cel03040","CELE_R05D11.7"
"cel03040","CELE_R05D7.6"
"cel03040","CELE_R07E5.14"
"cel03040","CELE_R07E5.16"
"cel03040","CELE_R08D7.1"
"cel03040","CELE_R09B3.5"
"cel03040","CELE_R11A8.2"
"cel03040","CELE_T01B7.4"
"cel03040","CELE_T02H6.2"
"cel03040","CELE_T08A11.2"
"cel03040","CELE_T08B6.62"
"cel03040","CELE_T10C6.5"
"cel03040","CELE_T10F2.4"
"cel03040","CELE_T10G3.6"
"cel03040","CELE_T11F9.15"
"cel03040","CELE_T11F9.16"
"cel03040","CELE_T12A2.7"
"cel03040","CELE_T13H5.4"
"cel03040","CELE_T20D3.12"
"cel03040","CELE_T20D3.13"
"cel03040","CELE_T21D12.3"
"cel03040","CELE_T27F2.1"
"cel03040","CELE_T28D9.10"
"cel03040","CELE_W02B12.2"
"cel03040","CELE_W02B12.3"
"cel03040","CELE_W03F9.10"
"cel03040","CELE_W04D2.6"
"cel03040","CELE_W04G5.11"
"cel03040","CELE_W05B2.8"
"cel03040","CELE_W07E6.4"
"cel03040","CELE_W07G1.8"
"cel03040","CELE_W07G1.9"
"cel03040","CELE_W08E3.1"
"cel03040","CELE_W08E3.2"
"cel03040","CELE_Y108G3AL.2"
"cel03040","CELE_Y110A7A.8"
"cel03040","CELE_Y111B2A.18"
"cel03040","CELE_Y116A8C.32"
"cel03040","CELE_Y116A8C.34"
"cel03040","CELE_Y116A8C.35"
"cel03040","CELE_Y116A8C.42"
"cel03040","CELE_Y17G9A.85"
"cel03040","CELE_Y17G9A.90"
"cel03040","CELE_Y32H12A.2"
"cel03040","CELE_Y46G5A.4"
"cel03040","CELE_Y47G6A.20"
"cel03040","CELE_Y47H9A.2"
"cel03040","CELE_Y49E10.15"
"cel03040","CELE_Y54F10BM.14"
"cel03040","CELE_Y54G2A.75"
"cel03040","CELE_Y54G9A.8"
"cel03040","CELE_Y59A8B.6"
"cel03040","CELE_Y62E10A.12"
"cel03040","CELE_Y65B4A.6"
"cel03040","CELE_Y69A2AR.21"
"cel03040","CELE_Y69A2AR.36"
"cel03040","CELE_Y71D11A.2"
"cel03040","CELE_Y71F9B.4"
"cel03040","CELE_Y71G12B.14"
"cel03040","CELE_Y73B6BL.32"
"cel03040","CELE_Y80D3A.2"
"cel03040","CELE_Y92C3B.2"
"cel03040","CELE_Y9C9A.111"
"cel03040","CELE_ZK1098.1"
"cel03040","CELE_ZK1127.9"
"cel03040","CELE_ZK328.2"
"cel03040","CELE_ZK593.7"
"cel03040","CELE_ZK652.1"
"cel03040","CELE_ZK686.4"
"cel03040","CELE_ZK897.2"
"cel03040","CELE_ZK897.3"
"cel03040","CELE_ZK897.4"
"cel03050","CELE_B0205.3"
"cel03050","CELE_C02F5.9"
"cel03050","CELE_C10G11.8"
"cel03050","CELE_C14C10.5"
"cel03050","CELE_C15H11.7"
"cel03050","CELE_C23G10.4"
"cel03050","CELE_C30C11.2"
"cel03050","CELE_C36B1.4"
"cel03050","CELE_C44B7.1"
"cel03050","CELE_C47B2.4"
"cel03050","CELE_C52E4.4"
"cel03050","CELE_C56G2.7"
"cel03050","CELE_CD4.6"
"cel03050","CELE_D1054.2"
"cel03050","CELE_F10G7.8"
"cel03050","CELE_F23F1.8"
"cel03050","CELE_F23F12.6"
"cel03050","CELE_F25H2.9"
"cel03050","CELE_F29G9.5"
"cel03050","CELE_F37A4.5"
"cel03050","CELE_F39H11.5"
"cel03050","CELE_F49C12.8"
"cel03050","CELE_F56F11.4"
"cel03050","CELE_F56H1.4"
"cel03050","CELE_F57B9.10"
"cel03050","CELE_F59B2.5"
"cel03050","CELE_K05C4.1"
"cel03050","CELE_K07D4.3"
"cel03050","CELE_K08D12.1"
"cel03050","CELE_R12E2.3"
"cel03050","CELE_T06D8.8"
"cel03050","CELE_T20F5.2"
"cel03050","CELE_T22D1.9"
"cel03050","CELE_T28B8.4"
"cel03050","CELE_Y110A7A.14"
"cel03050","CELE_Y119D3B.15"
"cel03050","CELE_Y38A8.2"
"cel03050","CELE_Y49E10.1"
"cel03050","CELE_Y66D12A.9"
"cel03050","CELE_ZK20.5"
"cel03050","CELE_ZK945.2"
"cel03060","CELE_C01A2.3"
"cel03060","CELE_C15H9.6"
"cel03060","CELE_C18E9.2"
"cel03060","CELE_C24H11.6"
"cel03060","CELE_C34B2.10"
"cel03060","CELE_F08D12.1"
"cel03060","CELE_F21D5.7"
"cel03060","CELE_F25G6.8"
"cel03060","CELE_F26F4.1"
"cel03060","CELE_F32D8.6"
"cel03060","CELE_F37F2.2"
"cel03060","CELE_F38A1.8"
"cel03060","CELE_F43E2.8"
"cel03060","CELE_F55C5.8"
"cel03060","CELE_K12H4.4"
"cel03060","CELE_R05D11.5"
"cel03060","CELE_R05F9.10"
"cel03060","CELE_R186.3"
"cel03060","CELE_Y37D8A.10"
"cel03060","CELE_Y38F2AR.9"
"cel03060","CELE_Y54E10BR.5"
"cel03060","CELE_Y55F3AM.8"
"cel03060","CELE_Y57G11C.15"
"cel03060","CELE_Y63D3A.6"
"cel03060","CELE_ZK512.4"
"cel03060","CELE_ZK637.5"
"cel03082","CELE_B0025.4"
"cel03082","CELE_B0035.7"
"cel03082","CELE_C01G8.9"
"cel03082","CELE_C01H6.7"
"cel03082","CELE_C08B11.2"
"cel03082","CELE_C08B11.3"
"cel03082","CELE_C08B11.6"
"cel03082","CELE_C08B11.7"
"cel03082","CELE_C17E4.6"
"cel03082","CELE_C18E3.2"
"cel03082","CELE_C26C6.1"
"cel03082","CELE_C26C6.5"
"cel03082","CELE_C27A12.10"
"cel03082","CELE_C27H6.2"
"cel03082","CELE_C28H8.1"
"cel03082","CELE_C28H8.9"
"cel03082","CELE_C47D12.1"
"cel03082","CELE_C47E12.4"
"cel03082","CELE_C50F4.13"
"cel03082","CELE_C53A5.3"
"cel03082","CELE_CD4.7"
"cel03082","CELE_F01G4.1"
"cel03082","CELE_F07B7.10"
"cel03082","CELE_F07B7.3"
"cel03082","CELE_F08G2.2"
"cel03082","CELE_F17E9.13"
"cel03082","CELE_F26F12.7"
"cel03082","CELE_F26H11.2"
"cel03082","CELE_F33E11.6"
"cel03082","CELE_F35H10.1"
"cel03082","CELE_F37A4.8"
"cel03082","CELE_F45F2.4"
"cel03082","CELE_F54E12.5"
"cel03082","CELE_F55G1.10"
"cel03082","CELE_H02I12.7"
"cel03082","CELE_H20J04.2"
"cel03082","CELE_H28O16.2"
"cel03082","CELE_K06C4.11"
"cel03082","CELE_K06C4.3"
"cel03082","CELE_K07A1.11"
"cel03082","CELE_K07A1.12"
"cel03082","CELE_M03F4.2"
"cel03082","CELE_M04B2.3"
"cel03082","CELE_R06C1.1"
"cel03082","CELE_R07E5.3"
"cel03082","CELE_R08C7.3"
"cel03082","CELE_T04C12.4"
"cel03082","CELE_T04C12.5"
"cel03082","CELE_T04C12.6"
"cel03082","CELE_T10C6.12"
"cel03082","CELE_T14G8.1"
"cel03082","CELE_T22D1.10"
"cel03082","CELE_T23D8.6"
"cel03082","CELE_T25C8.2"
"cel03082","CELE_T26A5.8"
"cel03082","CELE_T27C4.4"
"cel03082","CELE_VC5.4"
"cel03082","CELE_Y105E8A.17"
"cel03082","CELE_Y111B2A.11"
"cel03082","CELE_Y111B2A.22"
"cel03082","CELE_Y113G7B.23"
"cel03082","CELE_Y37D8A.9"
"cel03082","CELE_Y43F8C.6"
"cel03082","CELE_Y51H1A.4"
"cel03082","CELE_Y71H2AM.17"
"cel03082","CELE_ZK1128.5"
"cel03082","CELE_ZK1251.1"
"cel03082","CELE_ZK131.10"
"cel03082","CELE_ZK131.6"
"cel03082","CELE_ZK616.4"
"cel03082","CELE_ZK783.4"
"cel03083","CELE_B0207.4"
"cel03083","CELE_C06A8.4"
"cel03083","CELE_C08B11.2"
"cel03083","CELE_C09G4.5"
"cel03083","CELE_C14B1.4"
"cel03083","CELE_C42D4.6"
"cel03083","CELE_C52D10.6"
"cel03083","CELE_C52D10.7"
"cel03083","CELE_C52D10.8"
"cel03083","CELE_C52D10.9"
"cel03083","CELE_C53A5.3"
"cel03083","CELE_F44G3.6"
"cel03083","CELE_F46A9.4"
"cel03083","CELE_F46A9.5"
"cel03083","CELE_F46G10.6"
"cel03083","CELE_F47H4.10"
"cel03083","CELE_F53C11.7"
"cel03083","CELE_F53C11.8"
"cel03083","CELE_F54D10.1"
"cel03083","CELE_F56B3.12"
"cel03083","CELE_H19N07.2"
"cel03083","CELE_K04G11.4"
"cel03083","CELE_K04G7.3"
"cel03083","CELE_K07A1.11"
"cel03083","CELE_K07A1.12"
"cel03083","CELE_K08H2.1"
"cel03083","CELE_M7.1"
"cel03083","CELE_R06A4.7"
"cel03083","CELE_R06C1.1"
"cel03083","CELE_R10E11.1"
"cel03083","CELE_R12H7.3"
"cel03083","CELE_R12H7.5"
"cel03083","CELE_T01G9.6"
"cel03083","CELE_T19B10.11"
"cel03083","CELE_T23G7.1"
"cel03083","CELE_T26A5.5"
"cel03083","CELE_Y105C5B.13"
"cel03083","CELE_Y37H2C.2"
"cel03083","CELE_Y47D7A.1"
"cel03083","CELE_Y47D7A.8"
"cel03083","CELE_Y48A6C.4"
"cel03083","CELE_Y60A3A.18"
"cel03083","CELE_ZC302.2"
"cel03250","CELE_C07G1.5"
"cel03250","CELE_C09G12.9"
"cel03250","CELE_C43G2.2"
"cel03250","CELE_C56C10.3"
"cel03250","CELE_D1046.1"
"cel03250","CELE_F11A6.1"
"cel03250","CELE_F44B9.3"
"cel03250","CELE_F44B9.4"
"cel03250","CELE_F53G2.6"
"cel03250","CELE_F54C4.2"
"cel03250","CELE_F59A2.1"
"cel03250","CELE_H25P06.2"
"cel03250","CELE_K01G5.4"
"cel03250","CELE_K08E4.1"
"cel03250","CELE_R07E5.3"
"cel03250","CELE_R10E11.1"
"cel03250","CELE_R10E12.1"
"cel03250","CELE_R12C12.5"
"cel03250","CELE_Y110A2AL.13"
"cel03250","CELE_Y24D9A.1"
"cel03250","CELE_Y34D9A.10"
"cel03250","CELE_Y47G6A.6"
"cel03250","CELE_Y49A3A.5"
"cel03250","CELE_Y65B4A.3"
"cel03250","CELE_ZK177.8"
"cel03250","CELE_ZK742.1"
"cel03272","CELE_C03B1.12"
"cel03272","CELE_C09G12.9"
"cel03272","CELE_C56C10.3"
"cel03272","CELE_F23C8.6"
"cel03272","CELE_K10C8.3"
"cel03272","CELE_R10E12.1"
"cel03272","CELE_R12C12.5"
"cel03272","CELE_T23D8.2"
"cel03272","CELE_T24B8.2"
"cel03272","CELE_Y34D9A.10"
"cel03272","CELE_ZK1067.1"
"cel03273","CELE_C03B1.12"
"cel03273","CELE_F20G4.3"
"cel03273","CELE_F52B10.1"
"cel03273","CELE_T21B6.1"
"cel03410","CELE_C29A12.3"
"cel03410","CELE_C39E9.13"
"cel03410","CELE_C54G10.2"
"cel03410","CELE_E02H1.4"
"cel03410","CELE_F08B4.5"
"cel03410","CELE_F10C2.4"
"cel03410","CELE_F12F6.7"
"cel03410","CELE_F20C5.1"
"cel03410","CELE_F21D5.5"
"cel03410","CELE_F31E3.3"
"cel03410","CELE_F33H2.5"
"cel03410","CELE_F44B9.8"
"cel03410","CELE_F52C12.1"
"cel03410","CELE_F58F6.4"
"cel03410","CELE_H23L24.5"
"cel03410","CELE_R04F11.3"
"cel03410","CELE_R09B3.1"
"cel03410","CELE_R10E4.5"
"cel03410","CELE_T05H10.2"
"cel03410","CELE_T26A5.8"
"cel03410","CELE_W03D2.4"
"cel03410","CELE_Y47G6A.8"
"cel03410","CELE_Y53F4B.3"
"cel03410","CELE_Y56A3A.29"
"cel03410","CELE_Y57A10A.15"
"cel03410","CELE_Y71F9AL.18"
"cel03420","CELE_C06A1.5"
"cel03420","CELE_C26E6.4"
"cel03420","CELE_C29A12.3"
"cel03420","CELE_C36B1.3"
"cel03420","CELE_C39E9.13"
"cel03420","CELE_C47D12.8"
"cel03420","CELE_C54G10.2"
"cel03420","CELE_F08B4.5"
"cel03420","CELE_F10C2.4"
"cel03420","CELE_F10G8.7"
"cel03420","CELE_F12F6.7"
"cel03420","CELE_F18A1.5"
"cel03420","CELE_F23B2.13"
"cel03420","CELE_F26F4.11"
"cel03420","CELE_F31E3.3"
"cel03420","CELE_F33H2.5"
"cel03420","CELE_F36A4.7"
"cel03420","CELE_F43E2.2"
"cel03420","CELE_F44B9.8"
"cel03420","CELE_F45E12.3"
"cel03420","CELE_F53G2.7"
"cel03420","CELE_F53H4.1"
"cel03420","CELE_F57B10.6"
"cel03420","CELE_F58F6.4"
"cel03420","CELE_F59A3.6"
"cel03420","CELE_H27M09.2"
"cel03420","CELE_K07G5.2"
"cel03420","CELE_M04F3.1"
"cel03420","CELE_M18.5"
"cel03420","CELE_R02D3.3"
"cel03420","CELE_R04F11.3"
"cel03420","CELE_T16H12.4"
"cel03420","CELE_T26A5.8"
"cel03420","CELE_W01G7.3"
"cel03420","CELE_W03D2.4"
"cel03420","CELE_Y37E3.3"
"cel03420","CELE_Y39G10AL.3"
"cel03420","CELE_Y49F6B.1"
"cel03420","CELE_Y50D7A.2"
"cel03420","CELE_Y53F4B.3"
"cel03420","CELE_Y54E10BR.6"
"cel03420","CELE_Y55B1AL.2"
"cel03420","CELE_Y66D12A.15"
"cel03420","CELE_Y73F8A.24"
"cel03420","CELE_Y76B12C.2"
"cel03420","CELE_Y97E10AR.5"
"cel03420","CELE_ZK1128.4"
"cel03420","CELE_ZK20.3"
"cel03420","CELE_ZK287.5"
"cel03420","CELE_ZK742.2"
"cel03430","CELE_C29A12.3"
"cel03430","CELE_C39E9.13"
"cel03430","CELE_C54G10.2"
"cel03430","CELE_F10C2.4"
"cel03430","CELE_F12F6.7"
"cel03430","CELE_F18A1.5"
"cel03430","CELE_F31E3.3"
"cel03430","CELE_F44B9.8"
"cel03430","CELE_F45G2.3"
"cel03430","CELE_F58F6.4"
"cel03430","CELE_F59A3.6"
"cel03430","CELE_H12C20.2"
"cel03430","CELE_H26D21.2"
"cel03430","CELE_M04F3.1"
"cel03430","CELE_R04F11.3"
"cel03430","CELE_T28A8.7"
"cel03430","CELE_W03D2.4"
"cel03430","CELE_Y47G6A.11"
"cel03440","CELE_C43E11.2"
"cel03440","CELE_F10C2.4"
"cel03440","CELE_F12F6.7"
"cel03440","CELE_F18A1.5"
"cel03440","CELE_F33H2.1"
"cel03440","CELE_F37D6.1"
"cel03440","CELE_F59A3.6"
"cel03440","CELE_K04C2.4"
"cel03440","CELE_M04F3.1"
"cel03440","CELE_R04F11.3"
"cel03440","CELE_T04A11.6"
"cel03440","CELE_T04H1.4"
"cel03440","CELE_W06D4.6"
"cel03440","CELE_Y116A8C.13"
"cel03440","CELE_Y119D3B.15"
"cel03440","CELE_Y43C5A.6"
"cel03440","CELE_Y48C3A.14"
"cel03440","CELE_Y48G1BL.2"
"cel03440","CELE_Y56A3A.27"
"cel03440","CELE_ZC302.1"
"cel03450","CELE_C07H6.1"
"cel03450","CELE_R07E5.8"
"cel03450","CELE_T04H1.4"
"cel03450","CELE_Y47D3A.4"
"cel03450","CELE_Y47G6A.8"
"cel03450","CELE_ZC302.1"
"cel03460","CELE_C01G5.8"
"cel03460","CELE_C07H6.6"
"cel03460","CELE_C43E11.2"
