"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"O45103","snai-1",4,1,0.25,"RB2060_TR_vs_UN",0.25
"Q18590","hlh-15",8,2,0.25,"RB2060_TR_vs_UN",0.5
"Q21578","pha-2",4,1,0.25,"RB2060_TR_vs_UN",0.25
"Q966L8","che-1",8,2,0.25,"RB2060_TR_vs_UN",0.5
"G5EFJ4","capg-1",308,74,0.24025974025974,"RB2060_TR_vs_UN",17.7792207792208
"O01519","ets-7",30,7,0.233333333333333,"RB2060_TR_vs_UN",1.63333333333333
"P09088","mec-3",13,3,0.230769230769231,"RB2060_TR_vs_UN",0.692307692307692
"O01996","eyg-1",40,9,0.225,"RB2060_TR_vs_UN",2.025
"P20271","ceh-14",76,17,0.223684210526316,"RB2060_TR_vs_UN",3.80263157894737
"Q19787","bed-3",9,2,0.222222222222222,"RB2060_TR_vs_UN",0.444444444444444
"O44712","ahr-1",28,6,0.214285714285714,"RB2060_TR_vs_UN",1.28571428571429
"Q21494","-",25,5,0.2,"RB2060_TR_vs_UN",1
"Q9XVS4","dao-5",11,2,0.181818181818182,"RB2060_TR_vs_UN",0.363636363636364
"O62412","nhr-232",34,6,0.176470588235294,"RB2060_TR_vs_UN",1.05882352941176
"Q21836","alr-1",12,2,0.166666666666667,"RB2060_TR_vs_UN",0.333333333333333
"Q22829","pat-9",7,1,0.142857142857143,"RB2060_TR_vs_UN",0.142857142857143
"Q09555","daf-19",23,3,0.130434782608696,"RB2060_TR_vs_UN",0.391304347826087
"P34555","hlh-4",8,1,0.125,"RB2060_TR_vs_UN",0.125
"Q18512","-",8,1,0.125,"RB2060_TR_vs_UN",0.125
"P56407","ceh-9",9,1,0.111111111111111,"RB2060_TR_vs_UN",0.111111111111111
"G5EE86","ttx-3",19,2,0.105263157894737,"RB2060_TR_vs_UN",0.210526315789474
"G5ED89","dcp-66",1,0,0,"RB2060_TR_vs_UN",0
"G5EDE0","-",1,0,0,"RB2060_TR_vs_UN",0
"O18214","mab-3",2,0,0,"RB2060_TR_vs_UN",0
"O44637","nhr-179",1,0,0,"RB2060_TR_vs_UN",0
"P41935","ceh-10",7,0,0,"RB2060_TR_vs_UN",0
"Q18273","ceh-43",1,0,0,"RB2060_TR_vs_UN",0
"Q18277","hlh-12",3,0,0,"RB2060_TR_vs_UN",0
"Q18419","-",8,0,0,"RB2060_TR_vs_UN",0
"Q27511","htz-1",3,0,0,"RB2060_TR_vs_UN",0
"Q95QI7","daf-3",1,0,0,"RB2060_TR_vs_UN",0
"Q9NH52","mes-4",2,0,0,"RB2060_TR_vs_UN",0
