"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y94H6A.3",372.331960321587,0.391302121019655,0.344352197960469,0.0474394907926337,0.281210162577149,"Y94H6A.3"
"Y94H6A.11",319.719299514716,-0.0831238967968707,0.274539106285249,0.412185798390745,0.69235074974627,"Y94H6A.11"
"Y94H6A.5",2100.76575386188,-0.217373478476265,0.184544101047129,0.133445470395292,0.426505898863482,"Y94H6A.5"
"Y94H6A.6",2004.60892733134,-0.00490642587597298,0.203778083191077,0.973262070507926,0.990252422404661,"Y94H6A.6"
"Y94H6A.10",19270.4702093824,-0.0520851935942933,0.193921210465791,0.711770146669621,0.879188930837138,"Y94H6A.10"
"Y94H6A.12",314.796289335118,0.324116288734068,0.446064494824835,0.0510004935234019,0.290276584174982,"Y94H6A.12"
"Y94H6A.7",398.895855959355,0.181377614889387,0.265277213396049,0.228747980592818,0.536681040912965,"Y94H6A.7"
"Y94H6A.9",1745.01160332783,0.114989939529088,0.176976251868978,0.407206965481709,0.688556298652719,"Y94H6A.9"
"Y94H6A.2",19.852531981153,-0.02393977950359,0.279124689942322,0.625463869308564,0.830972063938625,"Y94H6A.2"
"Y94H6A.1",45.6692743449268,-0.0684730580769209,0.273379437277231,0.459810141684382,0.725343300631337,"Y94H6A.1"
"Y54G2A.41",174.320226475669,0.0202940945074695,0.260687134374393,0.831465805007217,0.93197784613465,"Y54G2A.41"
"Y54G2A.77",0.470323508928361,-0.000305543690118703,0.280478590160227,0.729574770592819,NA,"Y54G2A.77"
"Y54G2A.11",6423.64181980519,0.0196852724759891,0.170796051064198,0.883513088807144,0.954082438895078,"Y54G2A.11"
"Y54G2A.12",139.24542152402,-0.0431691753518091,0.258293310613163,0.68929587052342,0.866096497264609,"Y54G2A.12"
"Y54G2A.72",2.08975701491838,0.00802012545403583,0.280592627117774,0.297073956611031,NA,"Y54G2A.72"
"Y54G2A.52",774.364836999091,0.535061097306527,0.48652238525575,0.022360484198085,0.208805787678652,"Y54G2A.52"
"Y54G2A.10",687.104174623662,0.158926504398583,0.281733344549683,0.248173136239,0.55571648987758,"Y54G2A.10"
"Y54G2A.44",29.2243262526932,0.0257675592538752,0.277689409809781,0.588409476371699,0.807019745859091,"Y54G2A.44"
"Y54G2A.45",658.462847316875,0.671174998151343,0.217004524775821,0.000236693625186079,0.0126343218849326,"Y54G2A.45"
"Y54G2A.76",183.184181169977,0.114357314244644,0.27751293519834,0.337485455816542,0.637867339943181,"Y54G2A.76"
"Y54G2A.39",265.744601272049,0.329089747757264,0.361117599747009,0.0631147188246699,0.315706803745183,"Y54G2A.39"
"Y54G2A.48",4.16679686093189,-0.000956742800053266,0.280435259372632,0.62005243628357,NA,"Y54G2A.48"
"Y54G2A.47",6.43417183245564,-0.000804878397270147,0.280443063798376,0.243094075559155,0.550375390786395,"Y54G2A.47"
"Y54G2A.8",163.424589218394,0.1759893461069,0.287487077178177,0.219824274312242,0.530216329690636,"Y54G2A.8"
"Y54G2A.7",345.832771711948,0.751352766839112,0.440474008657163,0.00568492150258746,0.103800184600403,"Y54G2A.7"
"Y54G2A.14",2315.62285121139,0.537376730139701,0.224680907364307,0.0027104129947517,0.0683702798986305,"Y54G2A.14"
"Y54G2A.33",1179.22713103072,-0.0884901695580693,0.187212255856521,0.531612149826944,0.77134457289848,"Y54G2A.33"
"Y54G2A.40",85.3638303701084,-0.3627771667946,0.553406017059492,0.0315599116089196,0.24238052248423,"Y54G2A.40"
"Y54G2A.6",1597.54986473297,0.191913838159863,0.258803768427424,0.209460872400886,0.521302821401114,"Y54G2A.6"
"Y54G2A.49",127.627177221548,0.0256773519262273,0.266265607824912,0.809500424436727,0.921362227363791,"Y54G2A.49"
"Y54G2A.16",54.5606887651366,0.394567740926595,0.608392987409611,0.0280929361278412,0.230638748400938,"Y54G2A.16"
"Y54G2A.17",630.509720515326,-0.0336133552346062,0.235779266327275,0.786944442785129,0.912164099286461,"Y54G2A.17"
