"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"F23C8.6",1.40323965749423,3.16962973938596e-15,"N2: Treated vs Untreated","cel03272","Virion - Hepatitis viruses"
"F23C8.6",1.40323965749423,3.16962973938596e-15,"N2: Treated vs Untreated","cel04144","Endocytosis"
"Y71F9AL.5",-1.08773491554883,0.0227093595385402,"N2: Treated vs Untreated","cel00350","Tyrosine metabolism"
"Y71F9AL.5",-1.08773491554883,0.0227093595385402,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y71F9AM.6",-1.21674193004008,1.2058072797716e-20,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y54E10BR.7",-1.61355109340883,0.000124195441416794,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"F28H1.3",1.81204044674244,2.51327496651309e-09,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"E01A2.1",2.92804887095715,3.81700951726977e-82,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"E01A2.1",2.92804887095715,3.81700951726977e-82,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"E01A2.1",2.92804887095715,3.81700951726977e-82,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"E01A2.1",2.92804887095715,3.81700951726977e-82,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"B0041.6",2.24932253488035,1.82626171610186e-10,"N2: Treated vs Untreated","cel00790","Folate biosynthesis"
"B0041.6",2.24932253488035,1.82626171610186e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0041.6",2.24932253488035,1.82626171610186e-10,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"T04D1.3",1.29977995440594,0.000375001705886228,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F57C9.1",2.73671164775612,4.32627427421337e-32,"N2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F57C9.1",2.73671164775612,4.32627427421337e-32,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F57C9.1",2.73671164775612,4.32627427421337e-32,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C46H11.4",1.13830186096009,3.18631739395652e-09,"N2: Treated vs Untreated","cel00562","Inositol phosphate metabolism"
"C46H11.4",1.13830186096009,3.18631739395652e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C46H11.4",1.13830186096009,3.18631739395652e-09,"N2: Treated vs Untreated","cel04070","Phosphatidylinositol signaling system"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04070","Phosphatidylinositol signaling system"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04081","Hormone signaling"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04150","mTOR signaling pathway"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04518","Integrin signaling"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"Y110A7A.10",1.01570304527038,1.04645124948224e-06,"N2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"C27A12.8",2.11779180539796,2.8465960590287e-20,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"K04F10.1",-1.02364993190019,0.000750977141031347,"N2: Treated vs Untreated","cel04330","Notch signaling pathway"
"F57B10.9",1.25516124168482,2.37716971687286e-06,"N2: Treated vs Untreated","cel04144","Endocytosis"
"T10B11.5",-1.43001872812362,0.000401313638286809,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"T10B11.1",-1.71891181314226,3.8831406747009e-11,"N2: Treated vs Untreated","cel00790","Folate biosynthesis"
"T10B11.1",-1.71891181314226,3.8831406747009e-11,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C30F12.6",3.33388717659719,3.02488754040107e-25,"N2: Treated vs Untreated","cel04080","Neuroactive ligand-receptor interaction"
"C30F12.6",3.33388717659719,3.02488754040107e-25,"N2: Treated vs Untreated","cel04081","Hormone signaling"
"F22D6.3",1.94856580368697,3.19460477989817e-34,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"R06C7.3",-1.50118502960146,2.9119943111701e-19,"N2: Treated vs Untreated","cel00240","Pyrimidine metabolism"
"R06C7.3",-1.50118502960146,2.9119943111701e-19,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"R06C7.3",-1.50118502960146,2.9119943111701e-19,"N2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"R06C7.3",-1.50118502960146,2.9119943111701e-19,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"R06C7.3",-1.50118502960146,2.9119943111701e-19,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F52A8.5",-1.57780754161336,1.06031489181974e-06,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"F52A8.5",-1.57780754161336,1.06031489181974e-06,"N2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"F52A8.5",-1.57780754161336,1.06031489181974e-06,"N2: Treated vs Untreated","cel00670","One carbon pool by folate"
"F52A8.5",-1.57780754161336,1.06031489181974e-06,"N2: Treated vs Untreated","cel00785","Lipoic acid metabolism"
"F52A8.5",-1.57780754161336,1.06031489181974e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F52A8.5",-1.57780754161336,1.06031489181974e-06,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"T23G11.7",1.64397476022238,2.71345007696121e-14,"N2: Treated vs Untreated","cel04144","Endocytosis"
"T02E1.5",-1.75046512892105,5.06439671479791e-22,"N2: Treated vs Untreated","cel00830","Retinol metabolism"
"T02E1.5",-1.75046512892105,5.06439671479791e-22,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T02E1.5",-1.75046512892105,5.06439671479791e-22,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"T01H8.2",-1.37393308291096,0.00147509146481014,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"T01H8.2",-1.37393308291096,0.00147509146481014,"N2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"T01H8.2",-1.37393308291096,0.00147509146481014,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R05D11.7",1.35134693013205,2.42150437978938e-10,"N2: Treated vs Untreated","cel03040","Spliceosome"
"DY3.6",2.40406693920787,1.60820017800615e-10,"N2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"F32H2.5",2.89824287233553,2.58517817267758e-41,"N2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F32H2.5",2.89824287233553,2.58517817267758e-41,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H2.5",2.89824287233553,2.58517817267758e-41,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"H32K16.1",1.38855263068158,0.00188110130851553,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F36H2.2",1.41456103556413,1.8688888087901e-09,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F26H9.5",1.9959627316687,1.5260496880111e-36,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12C8.1",3.18552457857562,3.99668987251858e-05,"N2: Treated vs Untreated","cel03040","Spliceosome"
"C12C8.1",3.18552457857562,3.99668987251858e-05,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C12C8.1",3.18552457857562,3.99668987251858e-05,"N2: Treated vs Untreated","cel04144","Endocytosis"
"C12C8.1",3.18552457857562,3.99668987251858e-05,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"K10C3.5",1.89132568590885,3.86482301466324e-20,"N2: Treated vs Untreated","cel03008","Ribosome biogenesis in eukaryotes"
"T20F10.1",1.28234930537048,9.03696928499341e-07,"N2: Treated vs Untreated","cel04392","Hippo signaling pathway - multiple species"
"T20F10.1",1.28234930537048,9.03696928499341e-07,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"F25H2.1",2.92085842714854,5.97512646033116e-54,"N2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"F25H2.8",1.00209035459475,3.66037632362427e-06,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"B0205.11",1.07962369427029,2.80244264739645e-14,"N2: Treated vs Untreated","cel03010","Ribosome"
"K11D2.2",-3.2590570415674,1.06457926644379e-55,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"K11D2.2",-3.2590570415674,1.06457926644379e-55,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11D2.2",-3.2590570415674,1.06457926644379e-55,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F08A8.1",-1.23311703940923,1.59001012469825e-10,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F08A8.4",-1.02000226485504,0.0123697653621158,"N2: Treated vs Untreated","cel04146","Peroxisome"
"T04D3.4",1.12568533423422,0.000166107126254586,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"T04D3.4",1.12568533423422,0.000166107126254586,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C01A2.4",3.07130233482174,2.82435972338556e-29,"N2: Treated vs Untreated","cel04144","Endocytosis"
"Y87G2A.19",-1.30107425274737,1.66914832605463e-10,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"Y87G2A.5",2.58625097770761,2.28148109426144e-14,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"Y105E8A.20",1.10949405195249,2.69848874533204e-06,"N2: Treated vs Untreated","cel00450","Selenocompound metabolism"
"Y105E8A.20",1.10949405195249,2.69848874533204e-06,"N2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"Y105E8A.20",1.10949405195249,2.69848874533204e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y105E8B.5",-1.61627145964879,3.94573217837379e-08,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"Y105E8B.5",-1.61627145964879,3.94573217837379e-08,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"Y105E8B.5",-1.61627145964879,3.94573217837379e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y105E8B.5",-1.61627145964879,3.94573217837379e-08,"N2: Treated vs Untreated","cel01232","Nucleotide metabolism"
"F39B2.10",1.44728038790096,1.04266552909095e-14,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"ZK909.3",1.42222711900517,4.06932515486266e-13,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"ZK909.3",1.42222711900517,4.06932515486266e-13,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C33C12.3",-1.32427378471526,3.0439950121211e-08,"N2: Treated vs Untreated","cel00511","Other glycan degradation"
"C33C12.3",-1.32427378471526,3.0439950121211e-08,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"C33C12.3",-1.32427378471526,3.0439950121211e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C33C12.3",-1.32427378471526,3.0439950121211e-08,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C33C12.3",-1.32427378471526,3.0439950121211e-08,"N2: Treated vs Untreated","cel04382","Cornified envelope formation"
"R11F4.1",1.36955334959169,6.13640268231568e-06,"N2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"R11F4.1",1.36955334959169,6.13640268231568e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C01F1.3",-1.10082576786347,7.28166721625784e-09,"N2: Treated vs Untreated","cel00541","Biosynthesis of various nucleotide sugars"
"C01F1.3",-1.10082576786347,7.28166721625784e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C01F1.3",-1.10082576786347,7.28166721625784e-09,"N2: Treated vs Untreated","cel01250","Biosynthesis of nucleotide sugars"
"B0286.3",-1.11365432544683,2.97000252721902e-08,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"B0286.3",-1.11365432544683,2.97000252721902e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK430.3",1.8001516655615,0.0291987202029572,"N2: Treated vs Untreated","cel04146","Peroxisome"
"ZK430.3",1.8001516655615,0.0291987202029572,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"K07E1.1",-1.04049618411235,2.4124803008779e-12,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"K07E1.1",-1.04049618411235,2.4124803008779e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.2",1.53650889236873,3.1126053610766e-09,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F11G11.2",1.53650889236873,3.1126053610766e-09,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F11G11.2",1.53650889236873,3.1126053610766e-09,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F11G11.2",1.53650889236873,3.1126053610766e-09,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F11G11.2",1.53650889236873,3.1126053610766e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.2",1.53650889236873,3.1126053610766e-09,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F11G11.1",1.60449903751751,0.00827734997310147,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F11G11.1",1.60449903751751,0.00827734997310147,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F11G11.1",1.60449903751751,0.00827734997310147,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F11G11.1",1.60449903751751,0.00827734997310147,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F11G11.1",1.60449903751751,0.00827734997310147,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.1",1.60449903751751,0.00827734997310147,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"R05F9.5",2.85950803612658,7.29896004474017e-05,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"R05F9.5",2.85950803612658,7.29896004474017e-05,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
